PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
65985,E02004156,2,63,2
65986,E02004156,2,63,2
65987,E02004156,2,63,2
65988,E02004156,2,63,3
65989,E02004156,2,63,5
65990,E02004156,2,63,5
65991,E02004156,2,63,5
65992,E02004156,2,63,5
65993,E02004156,2,63,5
65994,E02004156,2,63,15
65995,E02004156,2,63,15
65996,E02004156,2,63,15
65997,E02004156,2,63,15
65998,E02004156,2,63,16
65999,E02004156,2,63,18
66000,E02004156,2,63,22
66001,E02004156,2,64,2
66002,E02004156,2,64,2
66003,E02004156,2,64,2
66004,E02004156,2,64,2
66005,E02004156,2,64,2
66006,E02004156,2,64,2
66007,E02004156,2,64,2
66008,E02004156,2,64,2
66009,E02004156,2,64,2
66010,E02004156,2,64,2
66011,E02004156,2,64,2
66012,E02004156,2,64,2
66013,E02004156,2,64,2
66014,E02004156,2,64,2
66015,E02004156,2,64,2
66016,E02004156,2,64,2
66017,E02004156,2,64,2
66018,E02004156,2,64,2
66019,E02004156,2,64,2
66020,E02004156,2,64,2
66021,E02004156,2,64,2
66022,E02004156,2,64,2
66023,E02004156,2,64,2
66024,E02004156,2,64,2
66025,E02004156,2,64,2
66026,E02004156,2,64,2
66027,E02004156,2,64,2
66028,E02004156,2,64,5
66029,E02004156,2,64,5
66030,E02004156,2,64,9
66031,E02004156,2,64,9
66032,E02004156,2,64,15
66033,E02004156,2,64,15
66034,E02004156,2,64,15
66035,E02004156,2,64,22
66036,E02004156,2,65,2
66037,E02004156,2,65,2
66038,E02004156,2,65,2
66039,E02004156,2,65,2
66040,E02004156,2,65,2
66041,E02004156,2,65,2
66042,E02004156,2,65,2
66043,E02004156,2,65,2
66044,E02004156,2,65,2
66045,E02004156,2,65,2
66046,E02004156,2,65,2
66047,E02004156,2,65,2
66048,E02004156,2,65,2
66049,E02004156,2,65,2
66050,E02004156,2,65,2
66051,E02004156,2,65,2
66052,E02004156,2,65,2
66053,E02004156,2,65,2
66054,E02004156,2,65,2
66055,E02004156,2,65,2
66056,E02004156,2,65,2
66057,E02004156,2,65,2
66058,E02004156,2,65,2
66059,E02004156,2,65,2
66060,E02004156,2,65,5
66061,E02004156,2,65,5
66062,E02004156,2,65,8
66063,E02004156,2,65,15
66064,E02004156,2,65,16
66065,E02004156,2,66,2
66066,E02004156,2,66,2
66067,E02004156,2,66,2
66068,E02004156,2,66,2
66069,E02004156,2,66,2
66070,E02004156,2,66,2
66071,E02004156,2,66,2
66072,E02004156,2,66,2
66073,E02004156,2,66,2
66074,E02004156,2,66,2
66075,E02004156,2,66,2
66076,E02004156,2,66,2
66077,E02004156,2,66,2
66078,E02004156,2,66,2
66079,E02004156,2,66,2
66080,E02004156,2,66,2
66081,E02004156,2,66,2
66082,E02004156,2,66,2
66083,E02004156,2,66,5
66084,E02004156,2,66,5
66085,E02004156,2,66,5
66086,E02004156,2,66,5
66087,E02004156,2,66,12
66088,E02004156,2,66,15
66089,E02004156,2,66,18
66090,E02004156,2,67,2
66091,E02004156,2,67,2
66092,E02004156,2,67,2
66093,E02004156,2,67,2
66094,E02004156,2,67,2
66095,E02004156,2,67,2
66096,E02004156,2,67,2
66097,E02004156,2,67,2
66098,E02004156,2,67,2
66099,E02004156,2,67,2
66100,E02004156,2,67,2
66101,E02004156,2,67,2
66102,E02004156,2,67,2
66103,E02004156,2,67,2
66104,E02004156,2,67,2
66105,E02004156,2,67,2
66106,E02004156,2,67,2
66107,E02004156,2,67,2
66108,E02004156,2,67,2
66109,E02004156,2,67,2
66110,E02004156,2,67,2
66111,E02004156,2,67,2
66112,E02004156,2,67,2
66113,E02004156,2,67,2
66114,E02004156,2,67,2
66115,E02004156,2,67,2
66116,E02004156,2,67,2
66117,E02004156,2,67,2
66118,E02004156,2,67,2
66119,E02004156,2,67,2
66120,E02004156,2,67,2
66121,E02004156,2,67,5
66122,E02004156,2,67,5
66123,E02004156,2,67,8
66124,E02004156,2,67,12
66125,E02004156,2,67,15
66126,E02004156,2,67,15
66127,E02004156,2,67,16
66128,E02004156,2,67,16
66129,E02004156,2,67,18
66130,E02004156,2,68,2
66131,E02004156,2,68,2
66132,E02004156,2,68,2
66133,E02004156,2,68,2
66134,E02004156,2,68,2
66135,E02004156,2,68,2
66136,E02004156,2,68,2
66137,E02004156,2,68,2
66138,E02004156,2,68,2
66139,E02004156,2,68,2
66140,E02004156,2,68,2
66141,E02004156,2,68,2
66142,E02004156,2,68,2
66143,E02004156,2,68,2
66144,E02004156,2,68,2
66145,E02004156,2,68,2
66146,E02004156,2,68,2
66147,E02004156,2,68,2
66148,E02004156,2,68,5
66149,E02004156,2,68,8
66150,E02004156,2,68,14
66151,E02004156,2,68,15
66152,E02004156,2,68,18
66153,E02004156,2,69,2
66154,E02004156,2,69,2
66155,E02004156,2,69,2
66156,E02004156,2,69,2
66157,E02004156,2,69,2
66158,E02004156,2,69,2
66159,E02004156,2,69,2
66160,E02004156,2,69,2
66161,E02004156,2,69,2
66162,E02004156,2,69,2
66163,E02004156,2,69,2
66164,E02004156,2,69,2
66165,E02004156,2,69,2
66166,E02004156,2,69,2
66167,E02004156,2,69,2
66168,E02004156,2,69,2
66169,E02004156,2,69,2
66170,E02004156,2,69,2
66171,E02004156,2,69,2
66172,E02004156,2,69,2
66173,E02004156,2,69,2
66174,E02004156,2,69,2
66175,E02004156,2,69,2
66176,E02004156,2,69,2
66177,E02004156,2,69,3
66178,E02004156,2,69,5
66179,E02004156,2,69,5
66180,E02004156,2,69,5
66181,E02004156,2,69,5
66182,E02004156,2,69,5
66183,E02004156,2,69,12
66184,E02004156,2,69,15
66185,E02004156,2,69,22
66186,E02004156,2,70,2
66187,E02004156,2,70,2
66188,E02004156,2,70,2
66189,E02004156,2,70,2
66190,E02004156,2,70,2
66191,E02004156,2,70,2
66192,E02004156,2,70,2
66193,E02004156,2,70,2
66194,E02004156,2,70,2
66195,E02004156,2,70,2
66196,E02004156,2,70,2
66197,E02004156,2,70,2
66198,E02004156,2,70,2
66199,E02004156,2,70,2
66200,E02004156,2,70,2
66201,E02004156,2,70,2
66202,E02004156,2,70,5
66203,E02004156,2,70,5
66204,E02004156,2,70,16
66205,E02004156,2,70,22
66206,E02004156,2,70,23
66207,E02004156,2,71,2
66208,E02004156,2,71,2
66209,E02004156,2,71,2
66210,E02004156,2,71,2
66211,E02004156,2,71,2
66212,E02004156,2,71,2
66213,E02004156,2,71,2
66214,E02004156,2,71,2
66215,E02004156,2,71,2
66216,E02004156,2,71,2
66217,E02004156,2,71,2
66218,E02004156,2,71,2
66219,E02004156,2,71,2
66220,E02004156,2,71,2
66221,E02004156,2,71,2
66222,E02004156,2,71,2
66223,E02004156,2,71,2
66224,E02004156,2,71,2
66225,E02004156,2,71,2
66226,E02004156,2,71,3
66227,E02004156,2,71,5
66228,E02004156,2,71,5
66229,E02004156,2,71,8
66230,E02004156,2,71,15
66231,E02004156,2,71,15
66232,E02004156,2,71,16
66233,E02004156,2,72,2
66234,E02004156,2,72,2
66235,E02004156,2,72,2
66236,E02004156,2,72,2
66237,E02004156,2,72,2
66238,E02004156,2,72,2
66239,E02004156,2,72,2
66240,E02004156,2,72,2
66241,E02004156,2,72,2
66242,E02004156,2,72,2
66243,E02004156,2,72,2
66244,E02004156,2,72,2
66245,E02004156,2,72,2
66246,E02004156,2,72,2
66247,E02004156,2,72,2
66248,E02004156,2,72,2
66249,E02004156,2,72,2
66250,E02004156,2,72,2
66251,E02004156,2,72,2
66252,E02004156,2,72,2
66253,E02004156,2,72,5
66254,E02004156,2,72,5
66255,E02004156,2,72,5
66256,E02004156,2,72,12
66257,E02004156,2,72,15
66258,E02004156,2,72,15
66259,E02004156,2,72,16
66260,E02004156,2,72,16
66261,E02004156,2,73,2
66262,E02004156,2,73,2
66263,E02004156,2,73,2
66264,E02004156,2,73,2
66265,E02004156,2,73,2
66266,E02004156,2,73,2
66267,E02004156,2,73,2
66268,E02004156,2,73,2
66269,E02004156,2,73,2
66270,E02004156,2,73,2
66271,E02004156,2,73,2
66272,E02004156,2,73,2
66273,E02004156,2,73,2
66274,E02004156,2,73,2
66275,E02004156,2,73,2
66276,E02004156,2,73,2
66277,E02004156,2,73,2
66278,E02004156,2,73,2
66279,E02004156,2,73,2
66280,E02004156,2,73,2
66281,E02004156,2,73,2
66282,E02004156,2,73,2
66283,E02004156,2,73,2
66284,E02004156,2,73,5
66285,E02004156,2,73,5
66286,E02004156,2,73,10
66287,E02004156,2,73,15
66288,E02004156,2,73,15
66289,E02004156,2,73,15
66290,E02004156,2,73,16
66291,E02004156,2,73,22
66292,E02004156,2,73,22
66293,E02004156,2,74,2
66294,E02004156,2,74,2
66295,E02004156,2,74,2
66296,E02004156,2,74,2
66297,E02004156,2,74,2
66298,E02004156,2,74,2
66299,E02004156,2,74,2
66300,E02004156,2,74,2
66301,E02004156,2,74,2
66302,E02004156,2,74,2
66303,E02004156,2,74,2
66304,E02004156,2,74,2
66305,E02004156,2,74,2
66306,E02004156,2,74,2
66307,E02004156,2,74,2
66308,E02004156,2,74,2
66309,E02004156,2,74,2
66310,E02004156,2,74,4
66311,E02004156,2,74,5
66312,E02004156,2,74,5
66313,E02004156,2,74,15
66314,E02004156,2,74,16
66315,E02004156,2,74,18
66316,E02004156,2,75,2
66317,E02004156,2,75,2
66318,E02004156,2,75,2
66319,E02004156,2,75,2
66320,E02004156,2,75,2
66321,E02004156,2,75,2
66322,E02004156,2,75,2
66323,E02004156,2,75,2
66324,E02004156,2,75,2
66325,E02004156,2,75,2
66326,E02004156,2,75,2
66327,E02004156,2,75,2
66328,E02004156,2,75,2
66329,E02004156,2,75,2
66330,E02004156,2,75,2
66331,E02004156,2,75,2
66332,E02004156,2,75,2
66333,E02004156,2,75,2
66334,E02004156,2,75,5
66335,E02004156,2,75,5
66336,E02004156,2,75,13
66337,E02004156,2,75,15
66338,E02004156,2,75,15
66339,E02004156,2,75,22
66340,E02004156,2,76,2
66341,E02004156,2,76,2
66342,E02004156,2,76,2
66343,E02004156,2,76,2
66344,E02004156,2,76,2
66345,E02004156,2,76,2
66346,E02004156,2,76,2
66347,E02004156,2,76,2
66348,E02004156,2,76,2
66349,E02004156,2,76,2
66350,E02004156,2,76,2
66351,E02004156,2,76,2
66352,E02004156,2,76,5
66353,E02004156,2,76,15
66354,E02004156,2,76,15
66355,E02004156,2,76,16
66356,E02004156,2,76,22
66357,E02004156,2,77,2
66358,E02004156,2,77,2
66359,E02004156,2,77,2
66360,E02004156,2,77,2
66361,E02004156,2,77,2
66362,E02004156,2,77,2
66363,E02004156,2,77,2
66364,E02004156,2,77,2
66365,E02004156,2,77,2
66366,E02004156,2,77,2
66367,E02004156,2,77,2
66368,E02004156,2,77,2
66369,E02004156,2,77,2
66370,E02004156,2,77,2
66371,E02004156,2,77,2
66372,E02004156,2,77,2
66373,E02004156,2,77,2
66374,E02004156,2,77,2
66375,E02004156,2,77,2
66376,E02004156,2,77,2
66377,E02004156,2,77,2
66378,E02004156,2,77,2
66379,E02004156,2,77,2
66380,E02004156,2,77,5
66381,E02004156,2,77,5
66382,E02004156,2,77,8
66383,E02004156,2,77,15
66384,E02004156,2,77,15
66385,E02004156,2,77,15
66386,E02004156,2,77,22
66387,E02004156,2,78,2
66388,E02004156,2,78,2
66389,E02004156,2,78,2
66390,E02004156,2,78,2
66391,E02004156,2,78,2
66392,E02004156,2,78,2
66393,E02004156,2,78,2
66394,E02004156,2,78,2
66395,E02004156,2,78,2
66396,E02004156,2,78,2
66397,E02004156,2,78,2
66398,E02004156,2,78,2
66399,E02004156,2,78,2
66400,E02004156,2,78,2
66401,E02004156,2,78,2
66402,E02004156,2,78,2
66403,E02004156,2,78,2
66404,E02004156,2,78,2
66405,E02004156,2,78,2
66406,E02004156,2,78,2
66407,E02004156,2,78,2
66408,E02004156,2,78,2
66409,E02004156,2,78,2
66410,E02004156,2,78,4
66411,E02004156,2,78,5
66412,E02004156,2,78,5
66413,E02004156,2,78,16
66414,E02004156,2,78,22
66415,E02004156,2,79,2
66416,E02004156,2,79,2
66417,E02004156,2,79,2
66418,E02004156,2,79,2
66419,E02004156,2,79,2
66420,E02004156,2,79,2
66421,E02004156,2,79,2
66422,E02004156,2,79,2
66423,E02004156,2,79,2
66424,E02004156,2,79,2
66425,E02004156,2,79,2
66426,E02004156,2,79,2
66427,E02004156,2,79,2
66428,E02004156,2,79,2
66429,E02004156,2,79,2
66430,E02004156,2,79,2
66431,E02004156,2,79,2
66432,E02004156,2,79,2
66433,E02004156,2,79,2
66434,E02004156,2,79,2
66435,E02004156,2,79,5
66436,E02004156,2,79,5
66437,E02004156,2,79,5
66438,E02004156,2,79,15
66439,E02004156,2,79,15
66440,E02004156,2,80,2
66441,E02004156,2,80,2
66442,E02004156,2,80,2
66443,E02004156,2,80,2
66444,E02004156,2,80,2
66445,E02004156,2,80,2
66446,E02004156,2,80,2
66447,E02004156,2,80,2
66448,E02004156,2,80,2
66449,E02004156,2,80,2
66450,E02004156,2,80,2
66451,E02004156,2,80,2
66452,E02004156,2,80,2
66453,E02004156,2,80,2
66454,E02004156,2,80,3
66455,E02004156,2,80,5
66456,E02004156,2,80,5
66457,E02004156,2,80,5
66458,E02004156,2,80,5
66459,E02004156,2,80,15
66460,E02004156,2,80,15
66461,E02004156,2,81,2
66462,E02004156,2,81,2
66463,E02004156,2,81,2
66464,E02004156,2,81,2
66465,E02004156,2,81,2
66466,E02004156,2,81,2
66467,E02004156,2,81,2
66468,E02004156,2,81,2
66469,E02004156,2,81,2
66470,E02004156,2,81,2
66471,E02004156,2,81,2
66472,E02004156,2,81,2
66473,E02004156,2,81,3
66474,E02004156,2,81,5
66475,E02004156,2,81,5
66476,E02004156,2,81,15
66477,E02004156,2,81,15
66478,E02004156,2,81,15
66479,E02004156,2,82,2
66480,E02004156,2,82,2
66481,E02004156,2,82,2
66482,E02004156,2,82,2
66483,E02004156,2,82,2
66484,E02004156,2,82,2
66485,E02004156,2,82,2
66486,E02004156,2,82,2
66487,E02004156,2,82,2
66488,E02004156,2,82,2
66489,E02004156,2,82,2
66490,E02004156,2,82,2
66491,E02004156,2,82,2
66492,E02004156,2,82,2
66493,E02004156,2,82,5
66494,E02004156,2,82,5
66495,E02004156,2,82,5
66496,E02004156,2,82,10
66497,E02004156,2,82,15
66498,E02004156,2,82,19
66499,E02004156,2,83,2
66500,E02004156,2,83,2
66501,E02004156,2,83,2
66502,E02004156,2,83,2
66503,E02004156,2,83,2
66504,E02004156,2,83,2
66505,E02004156,2,83,2
66506,E02004156,2,83,2
66507,E02004156,2,83,2
66508,E02004156,2,83,2
66509,E02004156,2,83,2
66510,E02004156,2,83,2
66511,E02004156,2,83,2
66512,E02004156,2,83,2
66513,E02004156,2,83,2
66514,E02004156,2,83,2
66515,E02004156,2,83,2
66516,E02004156,2,83,5
66517,E02004156,2,83,7
66518,E02004156,2,83,12
66519,E02004156,2,83,15
66520,E02004156,2,83,16
66521,E02004156,2,84,2
66522,E02004156,2,84,2
66523,E02004156,2,84,2
66524,E02004156,2,84,2
66525,E02004156,2,84,2
66526,E02004156,2,84,2
66527,E02004156,2,84,2
66528,E02004156,2,84,2
66529,E02004156,2,84,2
66530,E02004156,2,84,2
66531,E02004156,2,84,2
66532,E02004156,2,84,2
66533,E02004156,2,84,2
66534,E02004156,2,84,2
66535,E02004156,2,84,2
66536,E02004156,2,84,2
66537,E02004156,2,84,2
66538,E02004156,2,84,2
66539,E02004156,2,84,2
66540,E02004156,2,84,2
66541,E02004156,2,84,2
66542,E02004156,2,84,2
66543,E02004156,2,84,2
66544,E02004156,2,84,2
66545,E02004156,2,84,5
66546,E02004156,2,84,10
66547,E02004156,2,84,14
66548,E02004156,2,84,15
66549,E02004156,2,84,16
66550,E02004156,2,85,2
66551,E02004156,2,85,2
66552,E02004156,2,85,2
66553,E02004156,2,85,2
66554,E02004156,2,85,2
66555,E02004156,2,85,2
66556,E02004156,2,85,2
66557,E02004156,2,85,2
66558,E02004156,2,85,2
66559,E02004156,2,85,2
66560,E02004156,2,85,2
66561,E02004156,2,85,2
66562,E02004156,2,85,2
66563,E02004156,2,85,2
66564,E02004156,2,85,2
66565,E02004156,2,85,2
66566,E02004156,2,85,2
66567,E02004156,2,85,2
66568,E02004156,2,85,5
66569,E02004156,2,85,5
66570,E02004156,2,85,15
66571,E02004156,2,85,15
66572,E02004156,2,85,22
66573,E02004156,2,86,2
66574,E02004156,2,86,2
66575,E02004156,2,86,2
66576,E02004156,2,86,2
66577,E02004156,2,86,2
66578,E02004156,2,86,2
66579,E02004156,2,86,2
66580,E02004156,2,86,2
66581,E02004156,2,86,2
66582,E02004156,2,86,2
66583,E02004156,2,86,2
66584,E02004156,2,86,2
66585,E02004156,2,86,2
66586,E02004156,2,86,2
66587,E02004156,2,86,2
66588,E02004156,2,86,2
66589,E02004156,2,86,2
66590,E02004156,2,86,2
66591,E02004156,2,86,2
66592,E02004156,2,86,2
66593,E02004156,2,86,2
66594,E02004156,2,86,2
66595,E02004156,2,86,2
66596,E02004156,2,86,2
66597,E02004156,2,86,2
66598,E02004156,2,86,2
66599,E02004156,2,86,2
66600,E02004156,2,86,2
66601,E02004156,2,86,2
66602,E02004156,2,86,2
66603,E02004156,2,86,2
66604,E02004156,2,86,2
66605,E02004156,2,86,2
66606,E02004156,2,86,2
66607,E02004156,2,86,2
66608,E02004156,2,86,2
66609,E02004156,2,86,2
66610,E02004156,2,86,2
66611,E02004156,2,86,2
66612,E02004156,2,86,2
66613,E02004156,2,86,2
66614,E02004156,2,86,2
66615,E02004156,2,86,2
66616,E02004156,2,86,2
66617,E02004156,2,86,2
66618,E02004156,2,86,2
66619,E02004156,2,86,2
66620,E02004156,2,86,2
66621,E02004156,2,86,2
66622,E02004156,2,86,2
66623,E02004156,2,86,2
66624,E02004156,2,86,2
66625,E02004156,2,86,2
66626,E02004156,2,86,2
66627,E02004156,2,86,2
66628,E02004156,2,86,2
66629,E02004156,2,86,2
66630,E02004156,2,86,2
66631,E02004156,2,86,2
66632,E02004156,2,86,2
66633,E02004156,2,86,2
66634,E02004156,2,86,2
66635,E02004156,2,86,2
66636,E02004156,2,86,2
66637,E02004156,2,86,2
66638,E02004156,2,86,2
66639,E02004156,2,86,2
66640,E02004156,2,86,2
66641,E02004156,2,86,2
66642,E02004156,2,86,2
66643,E02004156,2,86,2
66644,E02004156,2,86,2
66645,E02004156,2,86,2
66646,E02004156,2,86,2
66647,E02004156,2,86,2
66648,E02004156,2,86,2
66649,E02004156,2,86,2
66650,E02004156,2,86,2
66651,E02004156,2,86,2
66652,E02004156,2,86,2
66653,E02004156,2,86,2
66654,E02004156,2,86,2
66655,E02004156,2,86,2
66656,E02004156,2,86,2
66657,E02004156,2,86,2
66658,E02004156,2,86,2
66659,E02004156,2,86,2
66660,E02004156,2,86,2
66661,E02004156,2,86,2
66662,E02004156,2,86,2
66663,E02004156,2,86,2
66664,E02004156,2,86,2
66665,E02004156,2,86,2
66666,E02004156,2,86,2
66667,E02004156,2,86,2
66668,E02004156,2,86,2
66669,E02004156,2,86,2
66670,E02004156,2,86,2
66671,E02004156,2,86,2
66672,E02004156,2,86,2
66673,E02004156,2,86,2
66674,E02004156,2,86,2
66675,E02004156,2,86,2
66676,E02004156,2,86,2
66677,E02004156,2,86,2
66678,E02004156,2,86,2
66679,E02004156,2,86,2
66680,E02004156,2,86,2
66681,E02004156,2,86,2
66682,E02004156,2,86,2
66683,E02004156,2,86,2
66684,E02004156,2,86,2
66685,E02004156,2,86,2
66686,E02004156,2,86,2
66687,E02004156,2,86,2
66688,E02004156,2,86,2
66689,E02004156,2,86,2
66690,E02004156,2,86,2
66691,E02004156,2,86,2
66692,E02004156,2,86,2
66693,E02004156,2,86,2
66694,E02004156,2,86,2
66695,E02004156,2,86,2
66696,E02004156,2,86,2
66697,E02004156,2,86,2
66698,E02004156,2,86,2
66699,E02004156,2,86,2
66700,E02004156,2,86,2
66701,E02004156,2,86,2
66702,E02004156,2,86,2
66703,E02004156,2,86,2
66704,E02004156,2,86,2
66705,E02004156,2,86,2
66706,E02004156,2,86,2
66707,E02004156,2,86,5
66708,E02004156,2,86,5
66709,E02004156,2,86,5
66710,E02004156,2,86,5
66711,E02004156,2,86,5
66712,E02004156,2,86,5
66713,E02004156,2,86,5
66714,E02004156,2,86,5
66715,E02004156,2,86,5
66716,E02004156,2,86,5
66717,E02004156,2,86,5
66718,E02004156,2,86,5
66719,E02004156,2,86,5
66720,E02004156,2,86,5
66721,E02004156,2,86,5
66722,E02004156,2,86,5
66723,E02004156,2,86,7
66724,E02004156,2,86,8
66725,E02004156,2,86,9
66726,E02004156,2,86,9
66727,E02004156,2,86,10
66728,E02004156,2,86,12
66729,E02004156,2,86,12
66730,E02004156,2,86,12
66731,E02004156,2,86,12
66732,E02004156,2,86,12
66733,E02004156,2,86,15
66734,E02004156,2,86,15
66735,E02004156,2,86,15
66736,E02004156,2,86,15
66737,E02004156,2,86,15
66738,E02004156,2,86,15
66739,E02004156,2,86,15
66740,E02004156,2,86,15
66741,E02004156,2,86,15
66742,E02004156,2,86,15
66743,E02004156,2,86,16
66744,E02004156,2,86,16
66745,E02004156,2,86,16
66746,E02004156,2,86,16
66747,E02004156,2,86,18
66748,E02004156,2,86,18
66749,E02004156,2,86,22
66750,E02004156,2,86,22
66751,E02004156,2,86,22
66752,E02004156,2,86,23
66753,E02004157,1,1,2
66754,E02004157,1,1,2
66755,E02004157,1,1,2
66756,E02004157,1,1,2
66757,E02004157,1,1,2
66758,E02004157,1,1,2
66759,E02004157,1,1,2
66760,E02004157,1,1,2
66761,E02004157,1,1,2
66762,E02004157,1,1,2
66763,E02004157,1,1,2
66764,E02004157,1,1,2
66765,E02004157,1,1,2
66766,E02004157,1,1,2
66767,E02004157,1,1,2
66768,E02004157,1,1,2
66769,E02004157,1,1,2
66770,E02004157,1,1,2
66771,E02004157,1,1,2
66772,E02004157,1,1,2
66773,E02004157,1,1,2
66774,E02004157,1,1,2
66775,E02004157,1,1,2
66776,E02004157,1,1,2
66777,E02004157,1,1,2
66778,E02004157,1,1,2
66779,E02004157,1,1,2
66780,E02004157,1,1,2
66781,E02004157,1,1,2
66782,E02004157,1,1,2
66783,E02004157,1,1,2
66784,E02004157,1,1,2
66785,E02004157,1,1,2
66786,E02004157,1,1,2
66787,E02004157,1,1,2
66788,E02004157,1,1,2
66789,E02004157,1,1,5
66790,E02004157,1,1,9
66791,E02004157,1,1,12
66792,E02004157,1,1,15
66793,E02004157,1,2,2
66794,E02004157,1,2,2
66795,E02004157,1,2,2
66796,E02004157,1,2,2
66797,E02004157,1,2,2
66798,E02004157,1,2,2
66799,E02004157,1,2,2
66800,E02004157,1,2,2
66801,E02004157,1,2,2
66802,E02004157,1,2,2
66803,E02004157,1,2,2
66804,E02004157,1,2,2
66805,E02004157,1,2,2
66806,E02004157,1,2,2
66807,E02004157,1,2,2
66808,E02004157,1,2,2
66809,E02004157,1,2,2
66810,E02004157,1,2,2
66811,E02004157,1,2,2
66812,E02004157,1,2,2
66813,E02004157,1,2,2
66814,E02004157,1,2,2
66815,E02004157,1,2,2
66816,E02004157,1,2,2
66817,E02004157,1,2,2
66818,E02004157,1,2,2
66819,E02004157,1,2,2
66820,E02004157,1,2,2
66821,E02004157,1,2,2
66822,E02004157,1,2,2
66823,E02004157,1,2,2
66824,E02004157,1,2,2
66825,E02004157,1,2,2
66826,E02004157,1,2,2
66827,E02004157,1,2,2
66828,E02004157,1,2,2
66829,E02004157,1,2,5
66830,E02004157,1,2,5
66831,E02004157,1,2,5
66832,E02004157,1,2,10
66833,E02004157,1,2,22
66834,E02004157,1,3,2
66835,E02004157,1,3,2
66836,E02004157,1,3,2
66837,E02004157,1,3,2
66838,E02004157,1,3,2
66839,E02004157,1,3,2
66840,E02004157,1,3,2
66841,E02004157,1,3,2
66842,E02004157,1,3,2
66843,E02004157,1,3,2
66844,E02004157,1,3,2
66845,E02004157,1,3,2
66846,E02004157,1,3,2
66847,E02004157,1,3,2
66848,E02004157,1,3,2
66849,E02004157,1,3,2
66850,E02004157,1,3,2
66851,E02004157,1,3,2
66852,E02004157,1,3,2
66853,E02004157,1,3,2
66854,E02004157,1,3,2
66855,E02004157,1,3,2
66856,E02004157,1,3,2
66857,E02004157,1,3,2
66858,E02004157,1,3,2
66859,E02004157,1,3,2
66860,E02004157,1,3,5
66861,E02004157,1,3,9
66862,E02004157,1,3,12
66863,E02004157,1,4,2
66864,E02004157,1,4,2
66865,E02004157,1,4,2
66866,E02004157,1,4,2
66867,E02004157,1,4,2
66868,E02004157,1,4,2
66869,E02004157,1,4,2
66870,E02004157,1,4,2
66871,E02004157,1,4,2
66872,E02004157,1,4,2
66873,E02004157,1,4,2
66874,E02004157,1,4,2
66875,E02004157,1,4,2
66876,E02004157,1,4,2
66877,E02004157,1,4,2
66878,E02004157,1,4,2
66879,E02004157,1,4,2
66880,E02004157,1,4,2
66881,E02004157,1,4,2
66882,E02004157,1,4,2
66883,E02004157,1,4,2
66884,E02004157,1,4,2
66885,E02004157,1,4,2
66886,E02004157,1,4,2
66887,E02004157,1,4,2
66888,E02004157,1,4,2
66889,E02004157,1,4,2
66890,E02004157,1,4,2
66891,E02004157,1,4,2
66892,E02004157,1,4,2
66893,E02004157,1,4,5
66894,E02004157,1,4,5
66895,E02004157,1,4,5
66896,E02004157,1,4,5
66897,E02004157,1,4,9
66898,E02004157,1,4,12
66899,E02004157,1,4,14
66900,E02004157,1,4,18
66901,E02004157,1,5,2
66902,E02004157,1,5,2
66903,E02004157,1,5,2
66904,E02004157,1,5,2
66905,E02004157,1,5,2
66906,E02004157,1,5,2
66907,E02004157,1,5,2
66908,E02004157,1,5,2
66909,E02004157,1,5,2
66910,E02004157,1,5,2
66911,E02004157,1,5,2
66912,E02004157,1,5,2
66913,E02004157,1,5,2
66914,E02004157,1,5,2
66915,E02004157,1,5,2
66916,E02004157,1,5,2
66917,E02004157,1,5,2
66918,E02004157,1,5,2
66919,E02004157,1,5,2
66920,E02004157,1,5,2
66921,E02004157,1,5,2
66922,E02004157,1,5,2
66923,E02004157,1,5,2
66924,E02004157,1,5,2
66925,E02004157,1,5,2
66926,E02004157,1,5,2
66927,E02004157,1,5,2
66928,E02004157,1,5,2
66929,E02004157,1,5,2
66930,E02004157,1,5,2
66931,E02004157,1,5,2
66932,E02004157,1,5,2
66933,E02004157,1,5,3
66934,E02004157,1,5,5
66935,E02004157,1,5,5
66936,E02004157,1,5,9
66937,E02004157,1,5,15
66938,E02004157,1,6,2
66939,E02004157,1,6,2
66940,E02004157,1,6,2
66941,E02004157,1,6,2
66942,E02004157,1,6,2
66943,E02004157,1,6,2
66944,E02004157,1,6,2
66945,E02004157,1,6,2
66946,E02004157,1,6,2
66947,E02004157,1,6,2
66948,E02004157,1,6,2
66949,E02004157,1,6,2
66950,E02004157,1,6,2
66951,E02004157,1,6,2
66952,E02004157,1,6,2
66953,E02004157,1,6,2
66954,E02004157,1,6,2
66955,E02004157,1,6,2
66956,E02004157,1,6,2
66957,E02004157,1,6,2
66958,E02004157,1,6,2
66959,E02004157,1,6,2
66960,E02004157,1,6,2
66961,E02004157,1,6,2
66962,E02004157,1,6,2
66963,E02004157,1,6,2
66964,E02004157,1,6,2
66965,E02004157,1,6,2
66966,E02004157,1,6,2
66967,E02004157,1,6,2
66968,E02004157,1,6,2
66969,E02004157,1,6,2
66970,E02004157,1,6,2
66971,E02004157,1,6,7
66972,E02004157,1,6,10
66973,E02004157,1,6,10
66974,E02004157,1,6,16
66975,E02004157,1,6,23
66976,E02004157,1,6,23
66977,E02004157,1,7,2
66978,E02004157,1,7,2
66979,E02004157,1,7,2
66980,E02004157,1,7,2
