PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
2060,E02000001,1,52,2
2061,E02000001,1,52,2
2062,E02000001,1,52,2
2063,E02000001,1,52,2
2064,E02000001,1,52,3
2065,E02000001,1,52,3
2066,E02000001,1,52,5
2067,E02000001,1,52,5
2068,E02000001,1,52,5
2069,E02000001,1,52,5
2070,E02000001,1,52,5
2071,E02000001,1,52,5
2072,E02000001,1,52,5
2073,E02000001,1,52,5
2074,E02000001,1,52,5
2075,E02000001,1,52,8
2076,E02000001,1,52,9
2077,E02000001,1,52,12
2078,E02000001,1,52,12
2079,E02000001,1,52,13
2080,E02000001,1,52,14
2081,E02000001,1,52,15
2082,E02000001,1,52,15
2083,E02000001,1,52,16
2084,E02000001,1,52,16
2085,E02000001,1,52,18
2086,E02000001,1,53,2
2087,E02000001,1,53,2
2088,E02000001,1,53,2
2089,E02000001,1,53,2
2090,E02000001,1,53,2
2091,E02000001,1,53,2
2092,E02000001,1,53,2
2093,E02000001,1,53,2
2094,E02000001,1,53,2
2095,E02000001,1,53,2
2096,E02000001,1,53,2
2097,E02000001,1,53,2
2098,E02000001,1,53,2
2099,E02000001,1,53,2
2100,E02000001,1,53,2
2101,E02000001,1,53,2
2102,E02000001,1,53,2
2103,E02000001,1,53,2
2104,E02000001,1,53,2
2105,E02000001,1,53,2
2106,E02000001,1,53,2
2107,E02000001,1,53,2
2108,E02000001,1,53,2
2109,E02000001,1,53,2
2110,E02000001,1,53,2
2111,E02000001,1,53,2
2112,E02000001,1,53,2
2113,E02000001,1,53,2
2114,E02000001,1,53,2
2115,E02000001,1,53,2
2116,E02000001,1,53,2
2117,E02000001,1,53,2
2118,E02000001,1,53,3
2119,E02000001,1,53,3
2120,E02000001,1,53,5
2121,E02000001,1,53,5
2122,E02000001,1,53,5
2123,E02000001,1,53,5
2124,E02000001,1,53,5
2125,E02000001,1,53,5
2126,E02000001,1,53,5
2127,E02000001,1,53,10
2128,E02000001,1,53,10
2129,E02000001,1,53,12
2130,E02000001,1,53,12
2131,E02000001,1,53,14
2132,E02000001,1,53,14
2133,E02000001,1,53,15
2134,E02000001,1,53,16
2135,E02000001,1,53,16
2136,E02000001,1,53,18
2137,E02000001,1,53,22
2138,E02000001,1,53,23
2139,E02000001,1,54,2
2140,E02000001,1,54,2
2141,E02000001,1,54,2
2142,E02000001,1,54,2
2143,E02000001,1,54,2
2144,E02000001,1,54,2
2145,E02000001,1,54,2
2146,E02000001,1,54,2
2147,E02000001,1,54,2
2148,E02000001,1,54,2
2149,E02000001,1,54,2
2150,E02000001,1,54,2
2151,E02000001,1,54,2
2152,E02000001,1,54,2
2153,E02000001,1,54,2
2154,E02000001,1,54,2
2155,E02000001,1,54,2
2156,E02000001,1,54,2
2157,E02000001,1,54,2
2158,E02000001,1,54,2
2159,E02000001,1,54,2
2160,E02000001,1,54,2
2161,E02000001,1,54,2
2162,E02000001,1,54,2
2163,E02000001,1,54,2
2164,E02000001,1,54,2
2165,E02000001,1,54,2
2166,E02000001,1,54,2
2167,E02000001,1,54,2
2168,E02000001,1,54,2
2169,E02000001,1,54,2
2170,E02000001,1,54,2
2171,E02000001,1,54,2
2172,E02000001,1,54,2
2173,E02000001,1,54,2
2174,E02000001,1,54,2
2175,E02000001,1,54,3
2176,E02000001,1,54,3
2177,E02000001,1,54,5
2178,E02000001,1,54,5
2179,E02000001,1,54,5
2180,E02000001,1,54,5
2181,E02000001,1,54,5
2182,E02000001,1,54,5
2183,E02000001,1,54,5
2184,E02000001,1,54,5
2185,E02000001,1,54,5
2186,E02000001,1,54,5
2187,E02000001,1,54,5
2188,E02000001,1,54,8
2189,E02000001,1,54,10
2190,E02000001,1,54,12
2191,E02000001,1,54,14
2192,E02000001,1,54,14
2193,E02000001,1,54,14
2194,E02000001,1,54,15
2195,E02000001,1,54,18
2196,E02000001,1,54,19
2197,E02000001,1,54,23
2198,E02000001,1,55,2
2199,E02000001,1,55,2
2200,E02000001,1,55,2
2201,E02000001,1,55,2
2202,E02000001,1,55,2
2203,E02000001,1,55,2
2204,E02000001,1,55,2
2205,E02000001,1,55,2
2206,E02000001,1,55,2
2207,E02000001,1,55,2
2208,E02000001,1,55,2
2209,E02000001,1,55,2
2210,E02000001,1,55,2
2211,E02000001,1,55,2
2212,E02000001,1,55,2
2213,E02000001,1,55,2
2214,E02000001,1,55,2
2215,E02000001,1,55,2
2216,E02000001,1,55,2
2217,E02000001,1,55,2
2218,E02000001,1,55,2
2219,E02000001,1,55,2
2220,E02000001,1,55,2
2221,E02000001,1,55,2
2222,E02000001,1,55,2
2223,E02000001,1,55,2
2224,E02000001,1,55,2
2225,E02000001,1,55,2
2226,E02000001,1,55,2
2227,E02000001,1,55,2
2228,E02000001,1,55,2
2229,E02000001,1,55,2
2230,E02000001,1,55,2
2231,E02000001,1,55,2
2232,E02000001,1,55,2
2233,E02000001,1,55,2
2234,E02000001,1,55,2
2235,E02000001,1,55,2
2236,E02000001,1,55,2
2237,E02000001,1,55,2
2238,E02000001,1,55,3
2239,E02000001,1,55,3
2240,E02000001,1,55,5
2241,E02000001,1,55,5
2242,E02000001,1,55,5
2243,E02000001,1,55,5
2244,E02000001,1,55,5
2245,E02000001,1,55,5
2246,E02000001,1,55,5
2247,E02000001,1,55,5
2248,E02000001,1,55,5
2249,E02000001,1,55,5
2250,E02000001,1,55,9
2251,E02000001,1,55,9
2252,E02000001,1,55,12
2253,E02000001,1,55,12
2254,E02000001,1,55,12
2255,E02000001,1,55,12
2256,E02000001,1,55,14
2257,E02000001,1,55,15
2258,E02000001,1,55,16
2259,E02000001,1,55,20
2260,E02000001,1,55,22
2261,E02000001,1,56,2
2262,E02000001,1,56,2
2263,E02000001,1,56,2
2264,E02000001,1,56,2
2265,E02000001,1,56,2
2266,E02000001,1,56,2
2267,E02000001,1,56,2
2268,E02000001,1,56,2
2269,E02000001,1,56,2
2270,E02000001,1,56,2
2271,E02000001,1,56,2
2272,E02000001,1,56,2
2273,E02000001,1,56,2
2274,E02000001,1,56,2
2275,E02000001,1,56,2
2276,E02000001,1,56,2
2277,E02000001,1,56,2
2278,E02000001,1,56,2
2279,E02000001,1,56,2
2280,E02000001,1,56,2
2281,E02000001,1,56,2
2282,E02000001,1,56,2
2283,E02000001,1,56,2
2284,E02000001,1,56,2
2285,E02000001,1,56,2
2286,E02000001,1,56,2
2287,E02000001,1,56,2
2288,E02000001,1,56,2
2289,E02000001,1,56,2
2290,E02000001,1,56,2
2291,E02000001,1,56,2
2292,E02000001,1,56,2
2293,E02000001,1,56,2
2294,E02000001,1,56,2
2295,E02000001,1,56,2
2296,E02000001,1,56,2
2297,E02000001,1,56,2
2298,E02000001,1,56,2
2299,E02000001,1,56,2
2300,E02000001,1,56,2
2301,E02000001,1,56,2
2302,E02000001,1,56,2
2303,E02000001,1,56,2
2304,E02000001,1,56,2
2305,E02000001,1,56,3
2306,E02000001,1,56,3
2307,E02000001,1,56,3
2308,E02000001,1,56,5
2309,E02000001,1,56,5
2310,E02000001,1,56,5
2311,E02000001,1,56,5
2312,E02000001,1,56,5
2313,E02000001,1,56,5
2314,E02000001,1,56,5
2315,E02000001,1,56,5
2316,E02000001,1,56,5
2317,E02000001,1,56,5
2318,E02000001,1,56,5
2319,E02000001,1,56,5
2320,E02000001,1,56,5
2321,E02000001,1,56,5
2322,E02000001,1,56,5
2323,E02000001,1,56,8
2324,E02000001,1,56,9
2325,E02000001,1,56,12
2326,E02000001,1,56,12
2327,E02000001,1,56,15
2328,E02000001,1,56,15
2329,E02000001,1,56,15
2330,E02000001,1,56,15
2331,E02000001,1,56,15
2332,E02000001,1,56,16
2333,E02000001,1,56,22
2334,E02000001,1,57,2
2335,E02000001,1,57,2
2336,E02000001,1,57,2
2337,E02000001,1,57,2
2338,E02000001,1,57,2
2339,E02000001,1,57,2
2340,E02000001,1,57,2
2341,E02000001,1,57,2
2342,E02000001,1,57,2
2343,E02000001,1,57,2
2344,E02000001,1,57,2
2345,E02000001,1,57,2
2346,E02000001,1,57,2
2347,E02000001,1,57,2
2348,E02000001,1,57,2
2349,E02000001,1,57,2
2350,E02000001,1,57,2
2351,E02000001,1,57,2
2352,E02000001,1,57,2
2353,E02000001,1,57,2
2354,E02000001,1,57,2
2355,E02000001,1,57,2
2356,E02000001,1,57,2
2357,E02000001,1,57,2
2358,E02000001,1,57,2
2359,E02000001,1,57,2
2360,E02000001,1,57,2
2361,E02000001,1,57,3
2362,E02000001,1,57,5
2363,E02000001,1,57,5
2364,E02000001,1,57,5
2365,E02000001,1,57,5
2366,E02000001,1,57,5
2367,E02000001,1,57,5
2368,E02000001,1,57,5
2369,E02000001,1,57,5
2370,E02000001,1,57,9
2371,E02000001,1,57,12
2372,E02000001,1,57,12
2373,E02000001,1,57,14
2374,E02000001,1,57,14
2375,E02000001,1,57,14
2376,E02000001,1,57,15
2377,E02000001,1,57,16
2378,E02000001,1,57,22
2379,E02000001,1,57,23
2380,E02000001,1,58,2
2381,E02000001,1,58,2
2382,E02000001,1,58,2
2383,E02000001,1,58,2
2384,E02000001,1,58,2
2385,E02000001,1,58,2
2386,E02000001,1,58,2
2387,E02000001,1,58,2
2388,E02000001,1,58,2
2389,E02000001,1,58,2
2390,E02000001,1,58,2
2391,E02000001,1,58,2
2392,E02000001,1,58,2
2393,E02000001,1,58,2
2394,E02000001,1,58,2
2395,E02000001,1,58,2
2396,E02000001,1,58,2
2397,E02000001,1,58,2
2398,E02000001,1,58,2
2399,E02000001,1,58,2
2400,E02000001,1,58,2
2401,E02000001,1,58,2
2402,E02000001,1,58,2
2403,E02000001,1,58,2
2404,E02000001,1,58,2
2405,E02000001,1,58,2
2406,E02000001,1,58,2
2407,E02000001,1,58,2
2408,E02000001,1,58,2
2409,E02000001,1,58,2
2410,E02000001,1,58,2
2411,E02000001,1,58,2
2412,E02000001,1,58,2
2413,E02000001,1,58,2
2414,E02000001,1,58,3
2415,E02000001,1,58,5
2416,E02000001,1,58,5
2417,E02000001,1,58,5
2418,E02000001,1,58,5
2419,E02000001,1,58,5
2420,E02000001,1,58,5
2421,E02000001,1,58,5
2422,E02000001,1,58,5
2423,E02000001,1,58,5
2424,E02000001,1,58,5
2425,E02000001,1,58,7
2426,E02000001,1,58,12
2427,E02000001,1,58,14
2428,E02000001,1,58,15
2429,E02000001,1,58,15
2430,E02000001,1,58,16
2431,E02000001,1,58,18
2432,E02000001,1,58,22
2433,E02000001,1,59,2
2434,E02000001,1,59,2
2435,E02000001,1,59,2
2436,E02000001,1,59,2
2437,E02000001,1,59,2
2438,E02000001,1,59,2
2439,E02000001,1,59,2
2440,E02000001,1,59,2
2441,E02000001,1,59,2
2442,E02000001,1,59,2
2443,E02000001,1,59,2
2444,E02000001,1,59,2
2445,E02000001,1,59,2
2446,E02000001,1,59,2
2447,E02000001,1,59,2
2448,E02000001,1,59,2
2449,E02000001,1,59,2
2450,E02000001,1,59,2
2451,E02000001,1,59,2
2452,E02000001,1,59,2
2453,E02000001,1,59,2
2454,E02000001,1,59,2
2455,E02000001,1,59,2
2456,E02000001,1,59,2
2457,E02000001,1,59,2
2458,E02000001,1,59,2
2459,E02000001,1,59,2
2460,E02000001,1,59,2
2461,E02000001,1,59,2
2462,E02000001,1,59,2
2463,E02000001,1,59,2
2464,E02000001,1,59,2
2465,E02000001,1,59,2
2466,E02000001,1,59,2
2467,E02000001,1,59,3
2468,E02000001,1,59,5
2469,E02000001,1,59,5
2470,E02000001,1,59,5
2471,E02000001,1,59,5
2472,E02000001,1,59,5
2473,E02000001,1,59,5
2474,E02000001,1,59,5
2475,E02000001,1,59,8
2476,E02000001,1,59,10
2477,E02000001,1,59,12
2478,E02000001,1,59,12
2479,E02000001,1,59,14
2480,E02000001,1,59,15
2481,E02000001,1,59,18
2482,E02000001,1,59,18
2483,E02000001,1,59,19
2484,E02000001,1,59,20
2485,E02000001,1,59,22
2486,E02000001,1,60,2
2487,E02000001,1,60,2
2488,E02000001,1,60,2
2489,E02000001,1,60,2
2490,E02000001,1,60,2
2491,E02000001,1,60,2
2492,E02000001,1,60,2
2493,E02000001,1,60,2
2494,E02000001,1,60,2
2495,E02000001,1,60,2
2496,E02000001,1,60,2
2497,E02000001,1,60,2
2498,E02000001,1,60,2
2499,E02000001,1,60,2
2500,E02000001,1,60,2
2501,E02000001,1,60,2
2502,E02000001,1,60,2
2503,E02000001,1,60,2
2504,E02000001,1,60,2
2505,E02000001,1,60,2
2506,E02000001,1,60,2
2507,E02000001,1,60,3
2508,E02000001,1,60,5
2509,E02000001,1,60,5
2510,E02000001,1,60,5
2511,E02000001,1,60,5
2512,E02000001,1,60,5
2513,E02000001,1,60,5
2514,E02000001,1,60,5
2515,E02000001,1,60,7
2516,E02000001,1,60,10
2517,E02000001,1,60,12
2518,E02000001,1,60,15
2519,E02000001,1,60,16
2520,E02000001,1,60,18
2521,E02000001,1,61,2
2522,E02000001,1,61,2
2523,E02000001,1,61,2
2524,E02000001,1,61,2
2525,E02000001,1,61,2
2526,E02000001,1,61,2
2527,E02000001,1,61,2
2528,E02000001,1,61,2
2529,E02000001,1,61,2
2530,E02000001,1,61,2
2531,E02000001,1,61,2
2532,E02000001,1,61,2
2533,E02000001,1,61,2
2534,E02000001,1,61,2
2535,E02000001,1,61,2
2536,E02000001,1,61,2
2537,E02000001,1,61,2
2538,E02000001,1,61,2
2539,E02000001,1,61,2
2540,E02000001,1,61,2
2541,E02000001,1,61,2
2542,E02000001,1,61,2
2543,E02000001,1,61,2
2544,E02000001,1,61,2
2545,E02000001,1,61,2
2546,E02000001,1,61,2
2547,E02000001,1,61,2
2548,E02000001,1,61,2
2549,E02000001,1,61,2
2550,E02000001,1,61,2
2551,E02000001,1,61,2
2552,E02000001,1,61,2
2553,E02000001,1,61,2
2554,E02000001,1,61,3
2555,E02000001,1,61,5
2556,E02000001,1,61,5
2557,E02000001,1,61,5
2558,E02000001,1,61,5
2559,E02000001,1,61,5
2560,E02000001,1,61,5
2561,E02000001,1,61,5
2562,E02000001,1,61,5
2563,E02000001,1,61,5
2564,E02000001,1,61,5
2565,E02000001,1,61,9
2566,E02000001,1,61,12
2567,E02000001,1,61,12
2568,E02000001,1,61,14
2569,E02000001,1,61,14
2570,E02000001,1,61,14
2571,E02000001,1,61,16
2572,E02000001,1,61,18
2573,E02000001,1,61,19
2574,E02000001,1,62,2
2575,E02000001,1,62,2
2576,E02000001,1,62,2
2577,E02000001,1,62,2
2578,E02000001,1,62,2
2579,E02000001,1,62,2
2580,E02000001,1,62,2
2581,E02000001,1,62,2
2582,E02000001,1,62,2
2583,E02000001,1,62,2
2584,E02000001,1,62,2
2585,E02000001,1,62,2
2586,E02000001,1,62,2
2587,E02000001,1,62,2
2588,E02000001,1,62,2
2589,E02000001,1,62,2
2590,E02000001,1,62,2
2591,E02000001,1,62,2
2592,E02000001,1,62,2
2593,E02000001,1,62,2
2594,E02000001,1,62,2
2595,E02000001,1,62,2
2596,E02000001,1,62,2
2597,E02000001,1,62,2
2598,E02000001,1,62,2
2599,E02000001,1,62,2
2600,E02000001,1,62,2
2601,E02000001,1,62,2
2602,E02000001,1,62,3
2603,E02000001,1,62,5
2604,E02000001,1,62,5
2605,E02000001,1,62,5
2606,E02000001,1,62,5
2607,E02000001,1,62,5
2608,E02000001,1,62,5
2609,E02000001,1,62,5
2610,E02000001,1,62,5
2611,E02000001,1,62,5
2612,E02000001,1,62,12
2613,E02000001,1,62,15
2614,E02000001,1,62,18
2615,E02000001,1,62,23
2616,E02000001,1,62,23
2617,E02000001,1,63,2
2618,E02000001,1,63,2
2619,E02000001,1,63,2
2620,E02000001,1,63,2
2621,E02000001,1,63,2
2622,E02000001,1,63,2
2623,E02000001,1,63,2
2624,E02000001,1,63,2
2625,E02000001,1,63,2
2626,E02000001,1,63,2
2627,E02000001,1,63,2
2628,E02000001,1,63,2
2629,E02000001,1,63,2
2630,E02000001,1,63,2
2631,E02000001,1,63,2
2632,E02000001,1,63,2
2633,E02000001,1,63,2
2634,E02000001,1,63,2
2635,E02000001,1,63,2
2636,E02000001,1,63,2
2637,E02000001,1,63,2
2638,E02000001,1,63,2
2639,E02000001,1,63,2
2640,E02000001,1,63,2
2641,E02000001,1,63,2
2642,E02000001,1,63,2
2643,E02000001,1,63,2
2644,E02000001,1,63,2
2645,E02000001,1,63,2
2646,E02000001,1,63,2
2647,E02000001,1,63,2
2648,E02000001,1,63,5
2649,E02000001,1,63,5
2650,E02000001,1,63,5
2651,E02000001,1,63,5
2652,E02000001,1,63,5
2653,E02000001,1,63,5
2654,E02000001,1,63,5
2655,E02000001,1,63,10
2656,E02000001,1,63,12
2657,E02000001,1,63,12
2658,E02000001,1,63,14
2659,E02000001,1,63,15
2660,E02000001,1,63,20
2661,E02000001,1,63,23
2662,E02000001,1,64,2
2663,E02000001,1,64,2
2664,E02000001,1,64,2
2665,E02000001,1,64,2
2666,E02000001,1,64,2
2667,E02000001,1,64,2
2668,E02000001,1,64,2
2669,E02000001,1,64,2
2670,E02000001,1,64,2
2671,E02000001,1,64,2
2672,E02000001,1,64,2
2673,E02000001,1,64,2
2674,E02000001,1,64,2
2675,E02000001,1,64,2
2676,E02000001,1,64,2
2677,E02000001,1,64,2
2678,E02000001,1,64,2
2679,E02000001,1,64,2
2680,E02000001,1,64,2
2681,E02000001,1,64,2
2682,E02000001,1,64,2
2683,E02000001,1,64,2
2684,E02000001,1,64,2
2685,E02000001,1,64,2
2686,E02000001,1,64,2
2687,E02000001,1,64,2
2688,E02000001,1,64,3
2689,E02000001,1,64,5
2690,E02000001,1,64,5
2691,E02000001,1,64,5
2692,E02000001,1,64,5
2693,E02000001,1,64,5
2694,E02000001,1,64,5
2695,E02000001,1,64,5
2696,E02000001,1,64,8
2697,E02000001,1,64,10
2698,E02000001,1,64,12
2699,E02000001,1,64,14
2700,E02000001,1,64,15
2701,E02000001,1,64,15
2702,E02000001,1,64,18
2703,E02000001,1,64,19
2704,E02000001,1,64,19
2705,E02000001,1,65,2
2706,E02000001,1,65,2
2707,E02000001,1,65,2
2708,E02000001,1,65,2
2709,E02000001,1,65,2
2710,E02000001,1,65,2
2711,E02000001,1,65,2
2712,E02000001,1,65,2
2713,E02000001,1,65,2
2714,E02000001,1,65,2
2715,E02000001,1,65,2
2716,E02000001,1,65,2
2717,E02000001,1,65,2
2718,E02000001,1,65,2
2719,E02000001,1,65,2
2720,E02000001,1,65,2
2721,E02000001,1,65,2
2722,E02000001,1,65,2
2723,E02000001,1,65,2
2724,E02000001,1,65,2
2725,E02000001,1,65,2
2726,E02000001,1,65,3
2727,E02000001,1,65,5
2728,E02000001,1,65,5
2729,E02000001,1,65,5
2730,E02000001,1,65,5
2731,E02000001,1,65,5
2732,E02000001,1,65,5
2733,E02000001,1,65,5
2734,E02000001,1,65,5
2735,E02000001,1,65,9
2736,E02000001,1,65,12
2737,E02000001,1,65,13
2738,E02000001,1,65,14
2739,E02000001,1,65,14
2740,E02000001,1,65,16
2741,E02000001,1,65,20
2742,E02000001,1,65,22
2743,E02000001,1,66,2
2744,E02000001,1,66,2
2745,E02000001,1,66,2
2746,E02000001,1,66,2
2747,E02000001,1,66,2
2748,E02000001,1,66,2
2749,E02000001,1,66,2
2750,E02000001,1,66,2
2751,E02000001,1,66,2
2752,E02000001,1,66,2
2753,E02000001,1,66,2
2754,E02000001,1,66,2
2755,E02000001,1,66,2
2756,E02000001,1,66,2
2757,E02000001,1,66,2
2758,E02000001,1,66,2
2759,E02000001,1,66,2
2760,E02000001,1,66,2
2761,E02000001,1,66,2
2762,E02000001,1,66,2
2763,E02000001,1,66,2
2764,E02000001,1,66,2
2765,E02000001,1,66,2
2766,E02000001,1,66,2
2767,E02000001,1,66,2
2768,E02000001,1,66,2
2769,E02000001,1,66,2
2770,E02000001,1,66,2
2771,E02000001,1,66,5
2772,E02000001,1,66,5
2773,E02000001,1,66,5
2774,E02000001,1,66,5
2775,E02000001,1,66,5
2776,E02000001,1,66,5
2777,E02000001,1,66,5
2778,E02000001,1,66,7
2779,E02000001,1,66,12
2780,E02000001,1,66,12
2781,E02000001,1,66,14
2782,E02000001,1,66,15
2783,E02000001,1,66,16
2784,E02000001,1,66,18
2785,E02000001,1,66,20
2786,E02000001,1,66,22
2787,E02000001,1,67,2
2788,E02000001,1,67,2
2789,E02000001,1,67,2
2790,E02000001,1,67,2
2791,E02000001,1,67,2
2792,E02000001,1,67,2
2793,E02000001,1,67,2
2794,E02000001,1,67,2
2795,E02000001,1,67,2
2796,E02000001,1,67,2
2797,E02000001,1,67,2
2798,E02000001,1,67,2
2799,E02000001,1,67,2
2800,E02000001,1,67,2
2801,E02000001,1,67,2
2802,E02000001,1,67,2
2803,E02000001,1,67,2
2804,E02000001,1,67,2
2805,E02000001,1,67,2
2806,E02000001,1,67,2
2807,E02000001,1,67,2
2808,E02000001,1,67,2
2809,E02000001,1,67,2
2810,E02000001,1,67,2
2811,E02000001,1,67,2
2812,E02000001,1,67,2
2813,E02000001,1,67,2
2814,E02000001,1,67,2
2815,E02000001,1,67,2
2816,E02000001,1,67,2
2817,E02000001,1,67,2
2818,E02000001,1,67,2
2819,E02000001,1,67,2
2820,E02000001,1,67,2
2821,E02000001,1,67,3
2822,E02000001,1,67,3
2823,E02000001,1,67,3
2824,E02000001,1,67,5
2825,E02000001,1,67,5
2826,E02000001,1,67,5
2827,E02000001,1,67,5
2828,E02000001,1,67,5
2829,E02000001,1,67,5
2830,E02000001,1,67,5
2831,E02000001,1,67,5
2832,E02000001,1,67,8
2833,E02000001,1,67,9
2834,E02000001,1,67,14
2835,E02000001,1,67,15
2836,E02000001,1,67,15
2837,E02000001,1,67,15
2838,E02000001,1,67,16
2839,E02000001,1,67,16
2840,E02000001,1,67,16
2841,E02000001,1,68,2
2842,E02000001,1,68,2
2843,E02000001,1,68,2
2844,E02000001,1,68,2
2845,E02000001,1,68,2
2846,E02000001,1,68,2
2847,E02000001,1,68,2
2848,E02000001,1,68,2
2849,E02000001,1,68,2
2850,E02000001,1,68,2
2851,E02000001,1,68,2
2852,E02000001,1,68,2
2853,E02000001,1,68,2
2854,E02000001,1,68,2
2855,E02000001,1,68,2
2856,E02000001,1,68,2
2857,E02000001,1,68,2
2858,E02000001,1,68,2
2859,E02000001,1,68,2
2860,E02000001,1,68,2
2861,E02000001,1,68,2
2862,E02000001,1,68,2
2863,E02000001,1,68,3
2864,E02000001,1,68,5
2865,E02000001,1,68,5
2866,E02000001,1,68,5
2867,E02000001,1,68,5
2868,E02000001,1,68,5
2869,E02000001,1,68,5
2870,E02000001,1,68,5
2871,E02000001,1,68,7
2872,E02000001,1,68,12
2873,E02000001,1,68,14
2874,E02000001,1,68,15
2875,E02000001,1,68,19
2876,E02000001,1,68,22
2877,E02000001,1,68,22
2878,E02000001,1,69,2
2879,E02000001,1,69,2
2880,E02000001,1,69,2
2881,E02000001,1,69,2
2882,E02000001,1,69,2
2883,E02000001,1,69,2
2884,E02000001,1,69,2
2885,E02000001,1,69,2
2886,E02000001,1,69,2
2887,E02000001,1,69,2
2888,E02000001,1,69,2
2889,E02000001,1,69,2
2890,E02000001,1,69,2
2891,E02000001,1,69,2
2892,E02000001,1,69,2
2893,E02000001,1,69,2
2894,E02000001,1,69,2
2895,E02000001,1,69,2
2896,E02000001,1,69,2
2897,E02000001,1,69,2
2898,E02000001,1,69,2
2899,E02000001,1,69,2
2900,E02000001,1,69,2
2901,E02000001,1,69,2
2902,E02000001,1,69,3
2903,E02000001,1,69,3
2904,E02000001,1,69,5
2905,E02000001,1,69,5
2906,E02000001,1,69,5
2907,E02000001,1,69,5
2908,E02000001,1,69,5
2909,E02000001,1,69,5
2910,E02000001,1,69,5
2911,E02000001,1,69,5
2912,E02000001,1,69,5
2913,E02000001,1,69,9
2914,E02000001,1,69,12
2915,E02000001,1,69,12
2916,E02000001,1,69,14
2917,E02000001,1,69,16
2918,E02000001,1,69,20
2919,E02000001,1,70,2
2920,E02000001,1,70,2
2921,E02000001,1,70,2
2922,E02000001,1,70,2
2923,E02000001,1,70,2
2924,E02000001,1,70,2
2925,E02000001,1,70,2
2926,E02000001,1,70,2
2927,E02000001,1,70,2
2928,E02000001,1,70,2
2929,E02000001,1,70,2
2930,E02000001,1,70,2
2931,E02000001,1,70,2
2932,E02000001,1,70,2
2933,E02000001,1,70,2
2934,E02000001,1,70,2
2935,E02000001,1,70,2
2936,E02000001,1,70,5
2937,E02000001,1,70,5
2938,E02000001,1,70,5
2939,E02000001,1,70,5
2940,E02000001,1,70,5
2941,E02000001,1,70,12
2942,E02000001,1,70,12
2943,E02000001,1,70,15
2944,E02000001,1,70,15
2945,E02000001,1,70,15
2946,E02000001,1,70,22
2947,E02000001,1,71,2
2948,E02000001,1,71,2
2949,E02000001,1,71,2
2950,E02000001,1,71,2
2951,E02000001,1,71,2
2952,E02000001,1,71,2
2953,E02000001,1,71,2
2954,E02000001,1,71,2
2955,E02000001,1,71,2
2956,E02000001,1,71,2
2957,E02000001,1,71,2
2958,E02000001,1,71,2
2959,E02000001,1,71,2
2960,E02000001,1,71,2
2961,E02000001,1,71,2
2962,E02000001,1,71,2
2963,E02000001,1,71,2
2964,E02000001,1,71,2
2965,E02000001,1,71,2
2966,E02000001,1,71,2
2967,E02000001,1,71,2
2968,E02000001,1,71,2
2969,E02000001,1,71,2
2970,E02000001,1,71,3
2971,E02000001,1,71,3
2972,E02000001,1,71,3
2973,E02000001,1,71,3
2974,E02000001,1,71,5
2975,E02000001,1,71,5
2976,E02000001,1,71,5
2977,E02000001,1,71,5
2978,E02000001,1,71,5
2979,E02000001,1,71,5
2980,E02000001,1,71,5
2981,E02000001,1,71,10
2982,E02000001,1,71,10
2983,E02000001,1,71,14
2984,E02000001,1,71,14
2985,E02000001,1,71,16
2986,E02000001,1,71,16
2987,E02000001,1,71,16
2988,E02000001,1,71,16
2989,E02000001,1,71,16
2990,E02000001,1,72,2
2991,E02000001,1,72,2
2992,E02000001,1,72,2
2993,E02000001,1,72,2
2994,E02000001,1,72,2
2995,E02000001,1,72,2
2996,E02000001,1,72,2
2997,E02000001,1,72,2
2998,E02000001,1,72,2
2999,E02000001,1,72,2
3000,E02000001,1,72,2
3001,E02000001,1,72,2
3002,E02000001,1,72,2
3003,E02000001,1,72,2
3004,E02000001,1,72,2
3005,E02000001,1,72,2
3006,E02000001,1,72,2
3007,E02000001,1,72,2
3008,E02000001,1,72,2
3009,E02000001,1,72,3
3010,E02000001,1,72,5
3011,E02000001,1,72,5
3012,E02000001,1,72,5
3013,E02000001,1,72,5
3014,E02000001,1,72,10
3015,E02000001,1,72,12
3016,E02000001,1,72,14
3017,E02000001,1,72,18
3018,E02000001,1,72,23
3019,E02000001,1,73,2
3020,E02000001,1,73,2
3021,E02000001,1,73,2
3022,E02000001,1,73,2
3023,E02000001,1,73,2
3024,E02000001,1,73,2
3025,E02000001,1,73,2
3026,E02000001,1,73,2
3027,E02000001,1,73,2
3028,E02000001,1,73,2
3029,E02000001,1,73,2
3030,E02000001,1,73,2
3031,E02000001,1,73,2
3032,E02000001,1,73,2
3033,E02000001,1,73,3
3034,E02000001,1,73,5
3035,E02000001,1,73,5
3036,E02000001,1,73,5
3037,E02000001,1,73,12
3038,E02000001,1,73,14
3039,E02000001,1,73,16
3040,E02000001,1,73,20
3041,E02000001,1,73,22
3042,E02000001,1,74,2
3043,E02000001,1,74,2
3044,E02000001,1,74,2
3045,E02000001,1,74,2
3046,E02000001,1,74,2
3047,E02000001,1,74,2
3048,E02000001,1,74,2
3049,E02000001,1,74,2
3050,E02000001,1,74,2
3051,E02000001,1,74,2
3052,E02000001,1,74,2
3053,E02000001,1,74,2
3054,E02000001,1,74,2
3055,E02000001,1,74,2
