PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
43247,S02002447,2,1,1
43248,S02002447,2,1,1
43249,S02002447,2,1,1
43250,S02002447,2,1,1
43251,S02002447,2,1,1
43252,S02002447,2,1,1
43253,S02002447,2,1,1
43254,S02002447,2,1,1
43255,S02002447,2,1,1
43256,S02002447,2,1,1
43257,S02002447,2,1,1
43258,S02002447,2,1,1
43259,S02002447,2,1,9
43260,S02002447,2,2,1
43261,S02002447,2,2,1
43262,S02002447,2,2,1
43263,S02002447,2,2,1
43264,S02002447,2,2,1
43265,S02002447,2,2,1
43266,S02002447,2,2,1
43267,S02002447,2,2,1
43268,S02002447,2,2,1
43269,S02002447,2,2,1
43270,S02002447,2,2,1
43271,S02002447,2,3,1
43272,S02002447,2,3,1
43273,S02002447,2,3,1
43274,S02002447,2,3,1
43275,S02002447,2,3,1
43276,S02002447,2,3,1
43277,S02002447,2,3,1
43278,S02002447,2,3,1
43279,S02002447,2,3,1
43280,S02002447,2,3,1
43281,S02002447,2,3,1
43282,S02002447,2,3,1
43283,S02002447,2,3,1
43284,S02002447,2,3,1
43285,S02002447,2,3,1
43286,S02002447,2,3,1
43287,S02002447,2,3,1
43288,S02002447,2,3,1
43289,S02002447,2,3,1
43290,S02002447,2,4,1
43291,S02002447,2,4,1
43292,S02002447,2,4,1
43293,S02002447,2,4,1
43294,S02002447,2,4,1
43295,S02002447,2,4,1
43296,S02002447,2,4,1
43297,S02002447,2,4,1
43298,S02002447,2,4,1
43299,S02002447,2,4,1
43300,S02002447,2,4,1
43301,S02002447,2,4,1
43302,S02002447,2,4,1
43303,S02002447,2,4,1
43304,S02002447,2,4,1
43305,S02002447,2,4,1
43306,S02002447,2,4,1
43307,S02002447,2,4,1
43308,S02002447,2,4,1
43309,S02002447,2,4,1
43310,S02002447,2,4,8
43311,S02002447,2,5,1
43312,S02002447,2,5,1
43313,S02002447,2,5,1
43314,S02002447,2,5,1
43315,S02002447,2,5,1
43316,S02002447,2,5,1
43317,S02002447,2,5,1
43318,S02002447,2,5,1
43319,S02002447,2,5,1
43320,S02002447,2,5,1
43321,S02002447,2,5,1
43322,S02002447,2,5,1
43323,S02002447,2,5,1
43324,S02002447,2,5,1
43325,S02002447,2,6,1
43326,S02002447,2,6,1
43327,S02002447,2,6,1
43328,S02002447,2,6,1
43329,S02002447,2,6,1
43330,S02002447,2,6,1
43331,S02002447,2,6,1
43332,S02002447,2,6,1
43333,S02002447,2,6,1
43334,S02002447,2,6,1
43335,S02002447,2,6,1
43336,S02002447,2,6,1
43337,S02002447,2,6,1
43338,S02002447,2,6,1
43339,S02002447,2,6,1
43340,S02002447,2,6,1
43341,S02002447,2,7,1
43342,S02002447,2,7,1
43343,S02002447,2,7,1
43344,S02002447,2,7,1
43345,S02002447,2,7,1
43346,S02002447,2,7,1
43347,S02002447,2,7,1
43348,S02002447,2,7,1
43349,S02002447,2,7,1
43350,S02002447,2,7,1
43351,S02002447,2,7,1
43352,S02002447,2,7,1
43353,S02002447,2,7,1
43354,S02002447,2,7,1
43355,S02002447,2,7,1
43356,S02002447,2,7,1
43357,S02002447,2,7,1
43358,S02002447,2,7,1
43359,S02002447,2,7,1
43360,S02002447,2,7,1
43361,S02002447,2,7,1
43362,S02002447,2,7,9
43363,S02002447,2,7,9
43364,S02002447,2,8,1
43365,S02002447,2,8,1
43366,S02002447,2,8,1
43367,S02002447,2,8,1
43368,S02002447,2,8,1
43369,S02002447,2,8,1
43370,S02002447,2,8,1
43371,S02002447,2,8,1
43372,S02002447,2,8,1
43373,S02002447,2,8,1
43374,S02002447,2,8,1
43375,S02002447,2,8,1
43376,S02002447,2,8,1
43377,S02002447,2,8,1
43378,S02002447,2,8,1
43379,S02002447,2,8,9
43380,S02002447,2,9,1
43381,S02002447,2,9,1
43382,S02002447,2,9,1
43383,S02002447,2,9,1
43384,S02002447,2,9,1
43385,S02002447,2,9,1
43386,S02002447,2,9,1
43387,S02002447,2,9,1
43388,S02002447,2,9,1
43389,S02002447,2,9,1
43390,S02002447,2,9,1
43391,S02002447,2,9,1
43392,S02002447,2,9,1
43393,S02002447,2,9,1
43394,S02002447,2,9,1
43395,S02002447,2,9,1
43396,S02002447,2,9,1
43397,S02002447,2,9,1
43398,S02002447,2,9,1
43399,S02002447,2,9,9
43400,S02002447,2,9,22
43401,S02002447,2,10,1
43402,S02002447,2,10,1
43403,S02002447,2,10,1
43404,S02002447,2,10,1
43405,S02002447,2,10,1
43406,S02002447,2,10,1
43407,S02002447,2,10,1
43408,S02002447,2,10,1
43409,S02002447,2,10,1
43410,S02002447,2,10,1
43411,S02002447,2,10,1
43412,S02002447,2,10,1
43413,S02002447,2,10,1
43414,S02002447,2,10,1
43415,S02002447,2,10,1
43416,S02002447,2,11,1
43417,S02002447,2,11,1
43418,S02002447,2,11,1
43419,S02002447,2,11,1
43420,S02002447,2,11,1
43421,S02002447,2,11,1
43422,S02002447,2,11,1
43423,S02002447,2,11,1
43424,S02002447,2,11,1
43425,S02002447,2,11,1
43426,S02002447,2,11,1
43427,S02002447,2,11,1
43428,S02002447,2,11,1
43429,S02002447,2,11,1
43430,S02002447,2,11,1
43431,S02002447,2,11,1
43432,S02002447,2,11,1
43433,S02002447,2,11,1
43434,S02002447,2,11,8
43435,S02002447,2,11,9
43436,S02002447,2,12,1
43437,S02002447,2,12,1
43438,S02002447,2,12,1
43439,S02002447,2,12,1
43440,S02002447,2,12,1
43441,S02002447,2,12,1
43442,S02002447,2,12,1
43443,S02002447,2,12,1
43444,S02002447,2,12,1
43445,S02002447,2,12,1
43446,S02002447,2,12,1
43447,S02002447,2,12,1
43448,S02002447,2,12,1
43449,S02002447,2,12,1
43450,S02002447,2,12,1
43451,S02002447,2,12,1
43452,S02002447,2,12,1
43453,S02002447,2,13,1
43454,S02002447,2,13,1
43455,S02002447,2,13,1
43456,S02002447,2,13,1
43457,S02002447,2,13,1
43458,S02002447,2,13,1
43459,S02002447,2,13,1
43460,S02002447,2,13,1
43461,S02002447,2,13,1
43462,S02002447,2,13,1
43463,S02002447,2,13,1
43464,S02002447,2,13,1
43465,S02002447,2,13,1
43466,S02002447,2,13,1
43467,S02002447,2,13,1
43468,S02002447,2,13,1
43469,S02002447,2,13,1
43470,S02002447,2,13,1
43471,S02002447,2,13,1
43472,S02002447,2,14,1
43473,S02002447,2,14,1
43474,S02002447,2,14,1
43475,S02002447,2,14,1
43476,S02002447,2,14,1
43477,S02002447,2,14,1
43478,S02002447,2,14,1
43479,S02002447,2,14,1
43480,S02002447,2,14,1
43481,S02002447,2,14,1
43482,S02002447,2,14,1
43483,S02002447,2,14,1
43484,S02002447,2,14,1
43485,S02002447,2,14,9
43486,S02002447,2,15,1
43487,S02002447,2,15,1
43488,S02002447,2,15,1
43489,S02002447,2,15,1
43490,S02002447,2,15,1
43491,S02002447,2,15,1
43492,S02002447,2,15,1
43493,S02002447,2,15,1
43494,S02002447,2,15,1
43495,S02002447,2,15,1
43496,S02002447,2,15,1
43497,S02002447,2,15,1
43498,S02002447,2,15,1
43499,S02002447,2,15,1
43500,S02002447,2,15,1
43501,S02002447,2,15,1
43502,S02002447,2,15,1
43503,S02002447,2,16,1
43504,S02002447,2,16,1
43505,S02002447,2,16,1
43506,S02002447,2,16,1
43507,S02002447,2,16,1
43508,S02002447,2,16,1
43509,S02002447,2,16,1
43510,S02002447,2,16,1
43511,S02002447,2,16,1
43512,S02002447,2,16,1
43513,S02002447,2,16,1
43514,S02002447,2,16,1
43515,S02002447,2,16,1
43516,S02002447,2,16,1
43517,S02002447,2,16,1
43518,S02002447,2,16,22
43519,S02002447,2,17,1
43520,S02002447,2,17,1
43521,S02002447,2,17,1
43522,S02002447,2,17,1
43523,S02002447,2,17,1
43524,S02002447,2,17,1
43525,S02002447,2,17,1
43526,S02002447,2,17,1
43527,S02002447,2,17,1
43528,S02002447,2,17,1
43529,S02002447,2,17,1
43530,S02002447,2,17,1
43531,S02002447,2,17,1
43532,S02002447,2,17,1
43533,S02002447,2,17,1
43534,S02002447,2,17,1
43535,S02002447,2,17,9
43536,S02002447,2,17,9
43537,S02002447,2,18,1
43538,S02002447,2,18,1
43539,S02002447,2,18,1
43540,S02002447,2,18,1
43541,S02002447,2,18,1
43542,S02002447,2,18,1
43543,S02002447,2,18,1
43544,S02002447,2,18,1
43545,S02002447,2,18,1
43546,S02002447,2,18,1
43547,S02002447,2,18,1
43548,S02002447,2,18,1
43549,S02002447,2,18,1
43550,S02002447,2,18,1
43551,S02002447,2,18,1
43552,S02002447,2,18,1
43553,S02002447,2,18,1
43554,S02002447,2,18,1
43555,S02002447,2,18,1
43556,S02002447,2,18,1
43557,S02002447,2,19,1
43558,S02002447,2,19,1
43559,S02002447,2,19,1
43560,S02002447,2,19,1
43561,S02002447,2,19,1
43562,S02002447,2,19,1
43563,S02002447,2,19,1
43564,S02002447,2,19,1
43565,S02002447,2,19,1
43566,S02002447,2,19,1
43567,S02002447,2,19,1
43568,S02002447,2,20,1
43569,S02002447,2,20,1
43570,S02002447,2,20,1
43571,S02002447,2,20,1
43572,S02002447,2,20,1
43573,S02002447,2,20,1
43574,S02002447,2,20,1
43575,S02002447,2,20,1
43576,S02002447,2,20,1
43577,S02002447,2,20,1
43578,S02002447,2,20,1
43579,S02002447,2,20,1
43580,S02002447,2,21,1
43581,S02002447,2,21,1
43582,S02002447,2,21,1
43583,S02002447,2,21,1
43584,S02002447,2,21,1
43585,S02002447,2,21,1
43586,S02002447,2,21,1
43587,S02002447,2,21,1
43588,S02002447,2,21,1
43589,S02002447,2,22,1
43590,S02002447,2,22,1
43591,S02002447,2,22,1
43592,S02002447,2,22,1
43593,S02002447,2,22,1
43594,S02002447,2,22,1
43595,S02002447,2,22,1
43596,S02002447,2,22,1
43597,S02002447,2,22,1
43598,S02002447,2,22,1
43599,S02002447,2,22,1
43600,S02002447,2,22,1
43601,S02002447,2,22,1
43602,S02002447,2,22,1
43603,S02002447,2,22,1
43604,S02002447,2,22,1
43605,S02002447,2,22,1
43606,S02002447,2,22,1
43607,S02002447,2,22,1
43608,S02002447,2,22,1
43609,S02002447,2,22,1
43610,S02002447,2,22,1
43611,S02002447,2,22,9
43612,S02002447,2,23,1
43613,S02002447,2,23,1
43614,S02002447,2,23,1
43615,S02002447,2,23,1
43616,S02002447,2,23,1
43617,S02002447,2,23,1
43618,S02002447,2,23,1
43619,S02002447,2,23,1
43620,S02002447,2,23,1
43621,S02002447,2,23,1
43622,S02002447,2,23,1
43623,S02002447,2,23,1
43624,S02002447,2,23,1
43625,S02002447,2,23,1
43626,S02002447,2,23,1
43627,S02002447,2,23,1
43628,S02002447,2,23,1
43629,S02002447,2,23,1
43630,S02002447,2,23,1
43631,S02002447,2,23,1
43632,S02002447,2,23,1
43633,S02002447,2,23,1
43634,S02002447,2,23,9
43635,S02002447,2,24,1
43636,S02002447,2,24,1
43637,S02002447,2,24,1
43638,S02002447,2,24,1
43639,S02002447,2,24,1
43640,S02002447,2,24,1
43641,S02002447,2,24,1
43642,S02002447,2,24,1
43643,S02002447,2,24,1
43644,S02002447,2,24,1
43645,S02002447,2,24,1
43646,S02002447,2,24,1
43647,S02002447,2,24,1
43648,S02002447,2,24,1
43649,S02002447,2,24,1
43650,S02002447,2,24,1
43651,S02002447,2,24,1
43652,S02002447,2,24,1
43653,S02002447,2,24,1
43654,S02002447,2,24,1
43655,S02002447,2,25,1
43656,S02002447,2,25,1
43657,S02002447,2,25,1
43658,S02002447,2,25,1
43659,S02002447,2,25,1
43660,S02002447,2,25,1
43661,S02002447,2,25,1
43662,S02002447,2,25,1
43663,S02002447,2,25,1
43664,S02002447,2,25,1
43665,S02002447,2,25,1
43666,S02002447,2,25,1
43667,S02002447,2,25,1
43668,S02002447,2,25,1
43669,S02002447,2,25,1
43670,S02002447,2,25,1
43671,S02002447,2,25,1
43672,S02002447,2,25,1
43673,S02002447,2,25,1
43674,S02002447,2,25,1
43675,S02002447,2,26,1
43676,S02002447,2,26,1
43677,S02002447,2,26,1
43678,S02002447,2,26,1
43679,S02002447,2,26,1
43680,S02002447,2,26,1
43681,S02002447,2,26,1
43682,S02002447,2,26,1
43683,S02002447,2,26,1
43684,S02002447,2,26,1
43685,S02002447,2,26,1
43686,S02002447,2,26,1
43687,S02002447,2,26,1
43688,S02002447,2,26,1
43689,S02002447,2,26,1
43690,S02002447,2,26,1
43691,S02002447,2,26,1
43692,S02002447,2,26,1
43693,S02002447,2,26,1
43694,S02002447,2,26,1
43695,S02002447,2,26,1
43696,S02002447,2,26,1
43697,S02002447,2,26,1
43698,S02002447,2,26,9
43699,S02002447,2,27,1
43700,S02002447,2,27,1
43701,S02002447,2,27,1
43702,S02002447,2,27,1
43703,S02002447,2,27,1
43704,S02002447,2,27,1
43705,S02002447,2,27,1
43706,S02002447,2,27,1
43707,S02002447,2,27,1
43708,S02002447,2,27,1
43709,S02002447,2,27,1
43710,S02002447,2,27,1
43711,S02002447,2,27,1
43712,S02002447,2,27,1
43713,S02002447,2,27,1
43714,S02002447,2,27,1
43715,S02002447,2,27,1
43716,S02002447,2,27,1
43717,S02002447,2,27,1
43718,S02002447,2,27,9
43719,S02002447,2,28,1
43720,S02002447,2,28,1
43721,S02002447,2,28,1
43722,S02002447,2,28,1
43723,S02002447,2,28,1
43724,S02002447,2,28,1
43725,S02002447,2,28,1
43726,S02002447,2,28,1
43727,S02002447,2,28,1
43728,S02002447,2,28,1
43729,S02002447,2,28,1
43730,S02002447,2,28,15
43731,S02002447,2,29,1
43732,S02002447,2,29,1
43733,S02002447,2,29,1
43734,S02002447,2,29,1
43735,S02002447,2,29,1
43736,S02002447,2,29,1
43737,S02002447,2,29,1
43738,S02002447,2,29,1
43739,S02002447,2,29,1
43740,S02002447,2,29,1
43741,S02002447,2,29,1
43742,S02002447,2,29,1
43743,S02002447,2,29,1
43744,S02002447,2,29,1
43745,S02002447,2,30,1
43746,S02002447,2,30,1
43747,S02002447,2,30,1
43748,S02002447,2,30,1
43749,S02002447,2,30,1
43750,S02002447,2,30,1
43751,S02002447,2,30,1
43752,S02002447,2,30,1
43753,S02002447,2,30,1
43754,S02002447,2,30,1
43755,S02002447,2,30,1
43756,S02002447,2,30,1
43757,S02002447,2,31,1
43758,S02002447,2,31,1
43759,S02002447,2,31,1
43760,S02002447,2,31,1
43761,S02002447,2,31,1
43762,S02002447,2,31,1
43763,S02002447,2,31,1
43764,S02002447,2,31,1
43765,S02002447,2,31,1
43766,S02002447,2,31,1
43767,S02002447,2,31,1
43768,S02002447,2,31,1
43769,S02002447,2,31,1
43770,S02002447,2,32,1
43771,S02002447,2,32,1
43772,S02002447,2,32,1
43773,S02002447,2,32,1
43774,S02002447,2,32,1
43775,S02002447,2,32,1
43776,S02002447,2,32,1
43777,S02002447,2,32,1
43778,S02002447,2,32,1
43779,S02002447,2,32,1
43780,S02002447,2,32,1
43781,S02002447,2,32,1
43782,S02002447,2,32,1
43783,S02002447,2,32,1
43784,S02002447,2,32,1
43785,S02002447,2,32,1
43786,S02002447,2,32,1
43787,S02002447,2,32,1
43788,S02002447,2,33,1
43789,S02002447,2,33,1
43790,S02002447,2,33,1
43791,S02002447,2,33,1
43792,S02002447,2,33,1
43793,S02002447,2,33,1
43794,S02002447,2,33,1
43795,S02002447,2,33,1
43796,S02002447,2,33,1
43797,S02002447,2,33,1
43798,S02002447,2,33,1
43799,S02002447,2,33,1
43800,S02002447,2,33,1
43801,S02002447,2,33,1
43802,S02002447,2,33,1
43803,S02002447,2,33,1
43804,S02002447,2,33,1
43805,S02002447,2,34,1
43806,S02002447,2,34,1
43807,S02002447,2,34,1
43808,S02002447,2,34,1
43809,S02002447,2,34,1
43810,S02002447,2,34,1
43811,S02002447,2,34,1
43812,S02002447,2,34,1
43813,S02002447,2,34,1
43814,S02002447,2,34,1
43815,S02002447,2,34,1
43816,S02002447,2,34,1
43817,S02002447,2,35,1
43818,S02002447,2,35,1
43819,S02002447,2,35,1
43820,S02002447,2,35,1
43821,S02002447,2,35,1
43822,S02002447,2,35,1
43823,S02002447,2,35,1
43824,S02002447,2,35,1
43825,S02002447,2,35,1
43826,S02002447,2,35,1
43827,S02002447,2,35,1
43828,S02002447,2,35,1
43829,S02002447,2,35,1
43830,S02002447,2,35,1
43831,S02002447,2,36,1
43832,S02002447,2,36,1
43833,S02002447,2,36,1
43834,S02002447,2,36,1
43835,S02002447,2,36,1
43836,S02002447,2,36,1
43837,S02002447,2,36,1
43838,S02002447,2,36,1
43839,S02002447,2,36,1
43840,S02002447,2,36,1
43841,S02002447,2,36,1
43842,S02002447,2,36,1
43843,S02002447,2,36,1
43844,S02002447,2,36,1
43845,S02002447,2,36,1
43846,S02002447,2,36,1
43847,S02002447,2,36,1
43848,S02002447,2,36,1
43849,S02002447,2,36,1
43850,S02002447,2,36,1
43851,S02002447,2,37,1
43852,S02002447,2,37,1
43853,S02002447,2,37,1
43854,S02002447,2,37,1
43855,S02002447,2,37,1
43856,S02002447,2,37,1
43857,S02002447,2,37,1
43858,S02002447,2,37,1
43859,S02002447,2,37,1
43860,S02002447,2,37,1
43861,S02002447,2,37,1
43862,S02002447,2,37,1
43863,S02002447,2,37,1
43864,S02002447,2,37,1
43865,S02002447,2,37,1
43866,S02002447,2,37,1
43867,S02002447,2,37,1
43868,S02002447,2,37,1
43869,S02002447,2,38,1
43870,S02002447,2,38,1
43871,S02002447,2,38,1
43872,S02002447,2,38,1
43873,S02002447,2,38,1
43874,S02002447,2,38,1
43875,S02002447,2,38,1
43876,S02002447,2,38,1
43877,S02002447,2,38,1
43878,S02002447,2,38,1
43879,S02002447,2,38,1
43880,S02002447,2,38,1
43881,S02002447,2,38,1
43882,S02002447,2,38,1
43883,S02002447,2,39,1
43884,S02002447,2,39,1
43885,S02002447,2,39,1
43886,S02002447,2,39,1
43887,S02002447,2,39,1
43888,S02002447,2,39,1
43889,S02002447,2,39,1
43890,S02002447,2,39,1
43891,S02002447,2,39,1
43892,S02002447,2,39,1
43893,S02002447,2,39,1
43894,S02002447,2,39,1
43895,S02002447,2,39,1
43896,S02002447,2,39,1
43897,S02002447,2,39,1
43898,S02002447,2,39,1
43899,S02002447,2,39,1
43900,S02002447,2,39,1
43901,S02002447,2,39,1
43902,S02002447,2,39,1
43903,S02002447,2,39,1
43904,S02002447,2,40,1
43905,S02002447,2,40,1
43906,S02002447,2,40,1
43907,S02002447,2,40,1
43908,S02002447,2,40,1
43909,S02002447,2,40,1
43910,S02002447,2,40,1
43911,S02002447,2,40,1
43912,S02002447,2,40,1
43913,S02002447,2,40,1
43914,S02002447,2,40,1
43915,S02002447,2,40,1
43916,S02002447,2,40,1
43917,S02002447,2,40,1
43918,S02002447,2,40,1
43919,S02002447,2,40,1
43920,S02002447,2,40,1
43921,S02002447,2,40,1
43922,S02002447,2,40,1
43923,S02002447,2,41,1
43924,S02002447,2,41,1
43925,S02002447,2,41,1
43926,S02002447,2,41,1
43927,S02002447,2,41,1
43928,S02002447,2,41,1
43929,S02002447,2,41,1
43930,S02002447,2,41,1
43931,S02002447,2,41,1
43932,S02002447,2,41,1
43933,S02002447,2,41,1
43934,S02002447,2,41,1
43935,S02002447,2,41,1
43936,S02002447,2,41,1
43937,S02002447,2,41,1
43938,S02002447,2,41,1
43939,S02002447,2,41,1
43940,S02002447,2,41,1
43941,S02002447,2,41,1
43942,S02002447,2,41,1
43943,S02002447,2,41,1
43944,S02002447,2,41,1
43945,S02002447,2,41,1
43946,S02002447,2,41,1
43947,S02002447,2,41,1
43948,S02002447,2,41,1
43949,S02002447,2,41,1
43950,S02002447,2,42,1
43951,S02002447,2,42,1
43952,S02002447,2,42,1
43953,S02002447,2,42,1
43954,S02002447,2,42,1
43955,S02002447,2,42,1
43956,S02002447,2,42,1
43957,S02002447,2,42,1
43958,S02002447,2,42,1
43959,S02002447,2,42,1
43960,S02002447,2,42,1
43961,S02002447,2,42,1
43962,S02002447,2,42,1
43963,S02002447,2,42,1
43964,S02002447,2,42,1
43965,S02002447,2,42,1
43966,S02002447,2,42,1
43967,S02002447,2,42,1
43968,S02002447,2,42,1
43969,S02002447,2,42,1
43970,S02002447,2,42,1
43971,S02002447,2,42,1
43972,S02002447,2,42,1
43973,S02002447,2,42,1
43974,S02002447,2,42,1
43975,S02002447,2,42,1
43976,S02002447,2,42,1
43977,S02002447,2,42,1
43978,S02002447,2,42,1
43979,S02002447,2,42,9
43980,S02002447,2,42,9
43981,S02002447,2,43,1
43982,S02002447,2,43,1
43983,S02002447,2,43,1
43984,S02002447,2,43,1
43985,S02002447,2,43,1
43986,S02002447,2,43,1
43987,S02002447,2,43,1
43988,S02002447,2,43,1
43989,S02002447,2,43,1
43990,S02002447,2,43,1
43991,S02002447,2,43,1
43992,S02002447,2,43,1
43993,S02002447,2,43,1
43994,S02002447,2,43,1
43995,S02002447,2,43,1
43996,S02002447,2,43,1
43997,S02002447,2,43,1
43998,S02002447,2,43,1
43999,S02002447,2,43,1
44000,S02002447,2,43,1
44001,S02002447,2,43,1
44002,S02002447,2,43,1
44003,S02002447,2,43,1
44004,S02002447,2,43,1
44005,S02002447,2,43,1
44006,S02002447,2,43,1
44007,S02002447,2,43,1
44008,S02002447,2,43,1
44009,S02002447,2,43,1
44010,S02002447,2,43,1
44011,S02002447,2,43,1
44012,S02002447,2,43,1
44013,S02002447,2,44,1
44014,S02002447,2,44,1
44015,S02002447,2,44,1
44016,S02002447,2,44,1
44017,S02002447,2,44,1
44018,S02002447,2,44,1
44019,S02002447,2,44,1
44020,S02002447,2,44,1
44021,S02002447,2,44,1
44022,S02002447,2,44,1
44023,S02002447,2,44,1
44024,S02002447,2,44,1
44025,S02002447,2,44,1
44026,S02002447,2,44,1
44027,S02002447,2,44,1
44028,S02002447,2,44,1
44029,S02002447,2,44,1
44030,S02002447,2,44,1
44031,S02002447,2,44,1
44032,S02002447,2,44,1
44033,S02002447,2,44,1
44034,S02002447,2,44,1
44035,S02002447,2,44,1
44036,S02002447,2,44,1
44037,S02002447,2,44,1
44038,S02002447,2,44,1
44039,S02002447,2,44,1
44040,S02002447,2,44,1
44041,S02002447,2,44,1
44042,S02002447,2,44,1
44043,S02002447,2,44,1
44044,S02002447,2,45,1
44045,S02002447,2,45,1
44046,S02002447,2,45,1
44047,S02002447,2,45,1
44048,S02002447,2,45,1
44049,S02002447,2,45,1
44050,S02002447,2,45,1
44051,S02002447,2,45,1
44052,S02002447,2,45,1
44053,S02002447,2,45,1
44054,S02002447,2,45,1
44055,S02002447,2,45,1
44056,S02002447,2,45,1
44057,S02002447,2,45,1
44058,S02002447,2,45,1
44059,S02002447,2,45,1
44060,S02002447,2,45,1
44061,S02002447,2,45,1
44062,S02002447,2,45,1
44063,S02002447,2,45,1
44064,S02002447,2,45,1
44065,S02002447,2,45,9
44066,S02002447,2,46,1
44067,S02002447,2,46,1
44068,S02002447,2,46,1
44069,S02002447,2,46,1
44070,S02002447,2,46,1
44071,S02002447,2,46,1
44072,S02002447,2,46,1
44073,S02002447,2,46,1
44074,S02002447,2,46,1
44075,S02002447,2,46,1
44076,S02002447,2,46,1
44077,S02002447,2,46,1
44078,S02002447,2,46,1
44079,S02002447,2,46,1
44080,S02002447,2,46,1
44081,S02002447,2,46,1
44082,S02002447,2,46,1
44083,S02002447,2,46,1
44084,S02002447,2,46,1
44085,S02002447,2,46,1
44086,S02002447,2,46,1
44087,S02002447,2,46,1
44088,S02002447,2,46,1
44089,S02002447,2,46,1
44090,S02002447,2,46,1
44091,S02002447,2,46,1
44092,S02002447,2,46,1
44093,S02002447,2,46,1
44094,S02002447,2,46,1
44095,S02002447,2,46,1
44096,S02002447,2,46,9
44097,S02002447,2,47,1
44098,S02002447,2,47,1
44099,S02002447,2,47,1
44100,S02002447,2,47,1
44101,S02002447,2,47,1
44102,S02002447,2,47,1
44103,S02002447,2,47,1
44104,S02002447,2,47,1
44105,S02002447,2,47,1
44106,S02002447,2,47,1
44107,S02002447,2,47,1
44108,S02002447,2,47,1
44109,S02002447,2,47,1
44110,S02002447,2,47,1
44111,S02002447,2,47,1
44112,S02002447,2,47,1
44113,S02002447,2,47,1
44114,S02002447,2,47,1
44115,S02002447,2,47,1
44116,S02002447,2,47,1
44117,S02002447,2,47,1
44118,S02002447,2,47,9
44119,S02002447,2,47,9
44120,S02002447,2,48,1
44121,S02002447,2,48,1
44122,S02002447,2,48,1
44123,S02002447,2,48,1
44124,S02002447,2,48,1
44125,S02002447,2,48,1
44126,S02002447,2,48,1
44127,S02002447,2,48,1
44128,S02002447,2,48,1
44129,S02002447,2,48,1
44130,S02002447,2,48,1
44131,S02002447,2,48,1
44132,S02002447,2,48,1
44133,S02002447,2,48,1
44134,S02002447,2,48,1
44135,S02002447,2,48,1
44136,S02002447,2,48,1
44137,S02002447,2,48,1
44138,S02002447,2,48,1
44139,S02002447,2,48,1
44140,S02002447,2,48,1
44141,S02002447,2,48,1
44142,S02002447,2,48,1
44143,S02002447,2,48,1
44144,S02002447,2,49,1
44145,S02002447,2,49,1
44146,S02002447,2,49,1
44147,S02002447,2,49,1
44148,S02002447,2,49,1
44149,S02002447,2,49,1
44150,S02002447,2,49,1
44151,S02002447,2,49,1
44152,S02002447,2,49,1
44153,S02002447,2,49,1
44154,S02002447,2,49,1
44155,S02002447,2,49,1
44156,S02002447,2,49,1
44157,S02002447,2,49,1
44158,S02002447,2,49,1
44159,S02002447,2,49,1
44160,S02002447,2,49,1
44161,S02002447,2,49,1
44162,S02002447,2,49,1
44163,S02002447,2,49,1
44164,S02002447,2,49,1
44165,S02002447,2,49,1
44166,S02002447,2,49,1
44167,S02002447,2,49,1
44168,S02002447,2,49,1
44169,S02002447,2,49,1
44170,S02002447,2,49,1
44171,S02002447,2,49,1
44172,S02002447,2,49,1
44173,S02002447,2,49,1
44174,S02002447,2,49,1
44175,S02002447,2,49,9
44176,S02002447,2,49,9
44177,S02002447,2,50,1
44178,S02002447,2,50,1
44179,S02002447,2,50,1
44180,S02002447,2,50,1
44181,S02002447,2,50,1
44182,S02002447,2,50,1
44183,S02002447,2,50,1
44184,S02002447,2,50,1
44185,S02002447,2,50,1
44186,S02002447,2,50,1
44187,S02002447,2,50,1
44188,S02002447,2,50,1
44189,S02002447,2,50,1
44190,S02002447,2,50,1
44191,S02002447,2,50,1
44192,S02002447,2,50,1
44193,S02002447,2,50,1
44194,S02002447,2,50,1
44195,S02002447,2,50,1
44196,S02002447,2,50,1
44197,S02002447,2,50,1
44198,S02002447,2,50,1
44199,S02002447,2,50,1
44200,S02002447,2,50,1
44201,S02002447,2,50,1
44202,S02002447,2,50,1
44203,S02002447,2,50,1
44204,S02002447,2,50,1
44205,S02002447,2,51,1
44206,S02002447,2,51,1
44207,S02002447,2,51,1
44208,S02002447,2,51,1
44209,S02002447,2,51,1
44210,S02002447,2,51,1
44211,S02002447,2,51,1
44212,S02002447,2,51,1
44213,S02002447,2,51,1
44214,S02002447,2,51,1
44215,S02002447,2,51,1
44216,S02002447,2,51,1
44217,S02002447,2,51,1
44218,S02002447,2,51,1
44219,S02002447,2,51,1
44220,S02002447,2,51,1
44221,S02002447,2,51,1
44222,S02002447,2,51,1
44223,S02002447,2,51,1
44224,S02002447,2,51,1
44225,S02002447,2,51,1
44226,S02002447,2,51,1
44227,S02002447,2,51,1
44228,S02002447,2,51,1
44229,S02002447,2,51,1
44230,S02002447,2,51,1
44231,S02002447,2,51,1
44232,S02002447,2,51,9
44233,S02002447,2,52,1
44234,S02002447,2,52,1
44235,S02002447,2,52,1
44236,S02002447,2,52,1
44237,S02002447,2,52,1
44238,S02002447,2,52,1
44239,S02002447,2,52,1
44240,S02002447,2,52,1
44241,S02002447,2,52,1
44242,S02002447,2,52,1
